Date,Open
May 01 2017,79.32
Apr 30 2017,68.54
Apr 29 2017,71.39
Apr 28 2017,62.23
Apr 27 2017,52.81
Apr 26 2017,49.91
Apr 25 2017,50.07
Apr 24 2017,48.87
Apr 23 2017,48.59
Apr 22 2017,48.18
Apr 21 2017,49.64
Apr 20 2017,48.13
Apr 19 2017,50.73
Apr 18 2017,48.32
Apr 17 2017,48.66
Apr 16 2017,49.04
Apr 15 2017,47.65
Apr 14 2017,49.97
Apr 13 2017,46.31
Apr 12 2017,43.46
Apr 11 2017,43.50
Apr 10 2017,43.28
Apr 09 2017,44.28
Apr 08 2017,41.80
Apr 07 2017,42.87
Apr 06 2017,45.22
Apr 05 2017,44.66
Apr 04 2017,43.92
Apr 03 2017,48.82
Apr 02 2017,50.74
Apr 01 2017,50.03
Mar 31 2017,51.75
Mar 30 2017,53.12
Mar 29 2017,50.57
Mar 28 2017,49.71
Mar 27 2017,51.31
Mar 26 2017,50.77
Mar 25 2017,53.58
Mar 24 2017,43.64
Mar 23 2017,42.57
Mar 22 2017,43.12
Mar 21 2017,43.51
Mar 20 2017,44.83
Mar 19 2017,35.53
Mar 18 2017,46.87
Mar 17 2017,45.93
Mar 16 2017,35.36
Mar 15 2017,28.65
Mar 14 2017,28.57
Mar 13 2017,23.50
Mar 12 2017,21.46
Mar 11 2017,19.37
Mar 10 2017,17.74
Mar 09 2017,16.64
Mar 08 2017,18.88
Mar 07 2017,19.58
Mar 06 2017,19.28
Mar 05 2017,18.50
Mar 04 2017,19.52
Mar 03 2017,19.04
Mar 02 2017,17.36
Mar 01 2017,15.85
Feb 28 2017,15.45
Feb 27 2017,14.51
Feb 26 2017,13.52
Feb 25 2017,13.06
Feb 24 2017,13.13
Feb 23 2017,12.60
Feb 22 2017,12.69
Feb 21 2017,12.34
Feb 20 2017,12.77
Feb 19 2017,12.82
Feb 18 2017,12.71
Feb 17 2017,12.90
Feb 16 2017,12.92
Feb 15 2017,13.04
Feb 14 2017,11.29
Feb 13 2017,11.38
Feb 12 2017,11.35
Feb 11 2017,11.29
Feb 10 2017,11.05
Feb 09 2017,11.44
Feb 08 2017,11.54
Feb 07 2017,11.43
Feb 06 2017,11.35
Feb 05 2017,11.44
Feb 04 2017,11.13
Feb 03 2017,10.81
Feb 02 2017,10.74
Feb 01 2017,10.74
Jan 31 2017,10.56
Jan 30 2017,10.49
Jan 29 2017,10.56
Jan 28 2017,10.54
Jan 27 2017,10.58
Jan 26 2017,10.57
Jan 25 2017,10.62
Jan 24 2017,10.73
Jan 23 2017,10.71
Jan 22 2017,10.91
Jan 21 2017,10.60
Jan 20 2017,10.39
Jan 19 2017,10.24
Jan 18 2017,10.30
Jan 17 2017,9.64
Jan 16 2017,9.88
Jan 15 2017,9.83
Jan 14 2017,9.79
Jan 13 2017,9.83
Jan 12 2017,9.72
Jan 11 2017,10.54
Jan 10 2017,10.37
Jan 09 2017,10.31
Jan 08 2017,9.87
Jan 07 2017,10.24
Jan 06 2017,10.29
Jan 05 2017,11.29
Jan 04 2017,9.71
Jan 03 2017,8.37
Jan 02 2017,8.17
Jan 01 2017,7.98
Dec 31 2016,8.15
Dec 30 2016,8.29
Dec 29 2016,7.54
Dec 28 2016,7.15
Dec 27 2016,7.28
Dec 26 2016,7.13
Dec 25 2016,7.26
Dec 24 2016,7.15
Dec 23 2016,7.58
Dec 22 2016,7.90
Dec 21 2016,7.66
Dec 20 2016,7.63
Dec 19 2016,7.87
Dec 18 2016,7.86
Dec 17 2016,7.86
Dec 16 2016,7.86
Dec 15 2016,8.24
Dec 14 2016,8.45
Dec 13 2016,8.52
Dec 12 2016,8.19
Dec 11 2016,8.13
Dec 10 2016,8.44
Dec 09 2016,8.17
Dec 08 2016,8.38
Dec 07 2016,7.89
Dec 06 2016,6.80
Dec 05 2016,7.41
Dec 04 2016,7.90
Dec 03 2016,7.77
Dec 02 2016,8.46
Dec 01 2016,8.60
Nov 30 2016,8.16
Nov 29 2016,8.73
Nov 28 2016,9.00
Nov 27 2016,9.31
Nov 26 2016,9.42
Nov 25 2016,9.23
Nov 24 2016,9.85
Nov 23 2016,9.92
Nov 22 2016,9.63
Nov 21 2016,9.58
Nov 20 2016,9.66
Nov 19 2016,9.48
Nov 18 2016,9.99
Nov 17 2016,10.06
Nov 16 2016,10.22
Nov 15 2016,9.97
Nov 14 2016,10.10
Nov 13 2016,9.89
Nov 12 2016,10.29
Nov 11 2016,10.51
Nov 10 2016,10.67
Nov 09 2016,10.82
Nov 08 2016,10.85
Nov 07 2016,10.90
Nov 06 2016,10.99
Nov 05 2016,11.09
Nov 04 2016,10.82
Nov 03 2016,10.80
Nov 02 2016,10.77
Nov 01 2016,10.96
Oct 31 2016,11.23
Oct 30 2016,10.43
Oct 29 2016,11.10
Oct 28 2016,11.47
Oct 27 2016,11.53
Oct 26 2016,11.38
Oct 25 2016,11.97
Oct 24 2016,12.04
Oct 23 2016,12.13
Oct 22 2016,12.18
Oct 21 2016,12.13
Oct 20 2016,12.05
Oct 19 2016,12.59
Oct 18 2016,12.00
Oct 17 2016,11.96
Oct 16 2016,11.98
Oct 15 2016,11.94
Oct 14 2016,11.99
Oct 13 2016,11.91
Oct 12 2016,11.78
Oct 11 2016,11.76
Oct 10 2016,12.06
Oct 09 2016,12.22
Oct 08 2016,12.67
Oct 07 2016,12.85
Oct 06 2016,13.03
Oct 05 2016,13.28
Oct 04 2016,13.45
Oct 03 2016,13.20
Oct 02 2016,13.18
Oct 01 2016,13.20
Sep 30 2016,13.08
Sep 29 2016,13.28
Sep 28 2016,13.11
Sep 27 2016,12.86
Sep 26 2016,13.17
Sep 25 2016,12.85
Sep 24 2016,13.32
Sep 23 2016,13.21
Sep 22 2016,13.66
Sep 21 2016,14.43
Sep 20 2016,13.21
Sep 19 2016,12.44
Sep 18 2016,12.69
Sep 17 2016,12.56
Sep 16 2016,11.96
Sep 15 2016,11.94
Sep 14 2016,11.90
Sep 13 2016,11.89
Sep 12 2016,11.64
Sep 11 2016,12.21
Sep 10 2016,11.66
Sep 09 2016,11.41
Sep 08 2016,11.55
Sep 07 2016,11.69
Sep 06 2016,11.73
Sep 05 2016,11.68
Sep 04 2016,11.75
Sep 03 2016,12.11
Sep 02 2016,11.96
Sep 01 2016,11.67
Aug 31 2016,11.24
Aug 30 2016,10.99
Aug 29 2016,10.92
Aug 28 2016,11.15
Aug 27 2016,11.29
Aug 26 2016,11.35
Aug 25 2016,11.03
Aug 24 2016,11.02
Aug 23 2016,11.14
Aug 22 2016,11.19
Aug 21 2016,11.25
Aug 20 2016,10.75
Aug 19 2016,10.75
Aug 18 2016,10.75
Aug 17 2016,11.13
Aug 16 2016,11.23
Aug 15 2016,11.20
Aug 14 2016,11.58
Aug 13 2016,11.77
Aug 12 2016,11.69
Aug 11 2016,12.14
Aug 10 2016,12.23
Aug 09 2016,11.27
Aug 08 2016,10.91
Aug 07 2016,10.86
Aug 06 2016,10.92
Aug 05 2016,11.02
Aug 04 2016,10.31
Aug 03 2016,8.88
Aug 02 2016,10.95
Aug 01 2016,11.89
Jul 31 2016,12.44
Jul 30 2016,12.80
Jul 29 2016,12.84
Jul 28 2016,12.98
Jul 27 2016,12.05
Jul 26 2016,13.82
Jul 25 2016,12.74
Jul 24 2016,14.30
Jul 23 2016,14.67
Jul 22 2016,12.66
Jul 21 2016,12.46
Jul 20 2016,11.59
Jul 19 2016,11.05
Jul 18 2016,11.17
Jul 17 2016,11.62
Jul 16 2016,11.92
Jul 15 2016,11.50
Jul 14 2016,10.60
Jul 13 2016,10.51
Jul 12 2016,10.45
Jul 11 2016,10.94
Jul 10 2016,10.96
Jul 09 2016,11.42
Jul 08 2016,10.12
Jul 07 2016,10.54
Jul 06 2016,10.58
Jul 05 2016,11.46
Jul 04 2016,11.70
Jul 03 2016,12.12
Jul 02 2016,12.22
Jul 01 2016,12.44
Jun 30 2016,12.60
Jun 29 2016,12.17
Jun 28 2016,13.93
Jun 27 2016,13.81
Jun 26 2016,14.26
Jun 25 2016,14.30
Jun 24 2016,13.68
Jun 23 2016,13.22
Jun 22 2016,13.20
Jun 21 2016,11.82
Jun 20 2016,12.24
Jun 19 2016,11.17
Jun 18 2016,15.38
Jun 17 2016,20.65
Jun 16 2016,18.36
Jun 15 2016,18.91
Jun 14 2016,17.61
Jun 13 2016,15.77
Jun 12 2016,14.19
Jun 11 2016,13.91
Jun 10 2016,14.38
Jun 09 2016,14.43
Jun 08 2016,14.51
Jun 07 2016,13.95
Jun 06 2016,14.00
Jun 05 2016,13.76
Jun 04 2016,13.86
Jun 03 2016,13.74
Jun 02 2016,13.99
Jun 01 2016,14.11
May 31 2016,12.74
May 30 2016,12.33
May 29 2016,12.11
May 28 2016,11.33
May 27 2016,12.39
May 26 2016,12.52
May 25 2016,12.79
May 24 2016,13.31
May 23 2016,14.28
May 22 2016,14.04
May 21 2016,13.69
May 20 2016,14.85
May 19 2016,13.54
May 18 2016,12.18
May 17 2016,11.19
May 16 2016,9.97
May 15 2016,10.24
May 14 2016,10.51
May 13 2016,10.06
May 12 2016,10.00
May 11 2016,9.43
May 10 2016,9.28
May 09 2016,9.49
May 08 2016,9.37
May 07 2016,9.32
May 06 2016,9.81
May 05 2016,9.40
May 04 2016,9.38
May 03 2016,10.17
May 02 2016,8.89
May 01 2016,8.78
Apr 30 2016,7.45
Apr 29 2016,7.21
Apr 28 2016,7.74
Apr 27 2016,7.39
Apr 26 2016,7.53
Apr 25 2016,8.01
Apr 24 2016,8.29
Apr 23 2016,7.79
Apr 22 2016,8.15
Apr 21 2016,8.45
Apr 20 2016,8.69
Apr 19 2016,9.08
Apr 18 2016,9.33
Apr 17 2016,8.62
Apr 16 2016,8.24
Apr 15 2016,8.39
Apr 14 2016,8.08
Apr 13 2016,7.44
Apr 12 2016,8.64
Apr 11 2016,8.94
Apr 10 2016,9.15
Apr 09 2016,9.69
Apr 08 2016,10.08
Apr 07 2016,10.70
Apr 06 2016,10.45
Apr 05 2016,11.21
Apr 04 2016,11.62
Apr 03 2016,11.63
Apr 02 2016,11.63
Apr 01 2016,11.40
Mar 31 2016,11.92
Mar 30 2016,11.61
Mar 29 2016,11.75
Mar 28 2016,10.43
Mar 27 2016,10.99
Mar 26 2016,10.77
Mar 25 2016,11.26
Mar 24 2016,12.44
Mar 23 2016,11.33
Mar 22 2016,11.88
Mar 21 2016,10.30
Mar 20 2016,10.52
Mar 19 2016,11.20
Mar 18 2016,11.11
Mar 17 2016,12.56
Mar 16 2016,13.02
Mar 15 2016,13.00
Mar 14 2016,14.51
Mar 13 2016,13.51
Mar 12 2016,11.13
Mar 11 2016,11.22
Mar 10 2016,11.88
Mar 09 2016,9.79
Mar 08 2016,9.58
Mar 07 2016,11.43
Mar 06 2016,11.20
Mar 05 2016,10.37
Mar 04 2016,9.24
Mar 03 2016,8.44
Mar 02 2016,7.63
Mar 01 2016,6.32
Feb 29 2016,6.46
Feb 28 2016,6.41
Feb 27 2016,5.96
Feb 26 2016,6.04
Feb 25 2016,6.19
Feb 24 2016,5.60
Feb 23 2016,5.68
Feb 22 2016,4.66
Feb 21 2016,4.36
Feb 20 2016,4.68
Feb 19 2016,4.38
Feb 18 2016,3.77
Feb 17 2016,4.29
Feb 16 2016,5.33
Feb 15 2016,5.33
Feb 14 2016,5.40
Feb 13 2016,5.69
Feb 12 2016,5.95
Feb 11 2016,4.50
Feb 10 2016,4.00
Feb 09 2016,3.17
Feb 08 2016,2.97
Feb 07 2016,2.54
Feb 06 2016,2.53
Feb 05 2016,2.57
Feb 04 2016,2.53
Feb 03 2016,2.43
Feb 02 2016,2.22
Feb 01 2016,2.32
Jan 31 2016,2.44
Jan 30 2016,2.51
Jan 29 2016,2.54
Jan 28 2016,2.41
Jan 27 2016,2.25
Jan 26 2016,2.53
Jan 25 2016,2.15
Jan 24 2016,1.90
Jan 23 2016,1.50
Jan 22 2016,1.55
Jan 21 2016,1.53
Jan 20 2016,1.36
Jan 19 2016,1.42
Jan 18 2016,1.33
Jan 17 2016,1.22
Jan 16 2016,1.22
Jan 15 2016,1.18
Jan 14 2016,1.12
Jan 13 2016,1.14
Jan 12 2016,1.07
Jan 11 2016,0.999216
Jan 10 2016,0.985557
Jan 09 2016,0.985501
Jan 08 2016,0.942752
Jan 07 2016,0.955801
Jan 06 2016,0.950028
Jan 05 2016,0.953147
Jan 04 2016,0.972045
Jan 03 2016,0.938430
Jan 02 2016,0.947401
Jan 01 2016,0.933712
Dec 31 2015,0.912098
Dec 30 2015,0.874258
Dec 29 2015,0.843835
Dec 28 2015,0.856356
Dec 27 2015,0.853166
Dec 26 2015,0.870766
Dec 25 2015,0.861993
Dec 24 2015,0.859433
Dec 23 2015,0.861782
Dec 22 2015,0.894973
Dec 21 2015,0.906065
Dec 20 2015,0.908240
Dec 19 2015,0.921524
Dec 18 2015,0.938327
Dec 17 2015,0.993043
Dec 16 2015,1.02
Dec 15 2015,0.990589
Dec 14 2015,0.956620
Dec 13 2015,0.971538
Dec 12 2015,0.931196
Dec 11 2015,0.839995
Dec 10 2015,0.795590
Dec 09 2015,0.824454
Dec 08 2015,0.806024
Dec 07 2015,0.836322
Dec 06 2015,0.866417
Dec 05 2015,0.841195
Dec 04 2015,0.812082
Dec 03 2015,0.818546
Dec 02 2015,0.873171
Dec 01 2015,0.878316
Nov 30 2015,0.879951
Nov 29 2015,0.914144
Nov 28 2015,0.868102
Nov 27 2015,0.882100
Nov 26 2015,0.863273
Nov 25 2015,0.893827
Nov 24 2015,0.946442
Nov 23 2015,0.967493
Nov 22 2015,0.979765
Nov 21 2015,0.928758
Nov 20 2015,0.955735
Nov 19 2015,0.988713
Nov 18 2015,0.993214
Nov 17 2015,0.924948
Nov 16 2015,0.906166
Nov 15 2015,0.891217
Nov 14 2015,0.905469
Nov 13 2015,0.907722
Nov 12 2015,0.796455
Nov 11 2015,0.941296
Nov 10 2015,1.00
Nov 09 2015,1.03
Nov 08 2015,0.915661
Nov 07 2015,0.923732
Nov 06 2015,0.904772
Nov 05 2015,0.900699
Nov 04 2015,1.01
Nov 03 2015,0.994568
Nov 02 2015,1.06
Nov 01 2015,0.920847
Oct 31 2015,1.05
Oct 30 2015,1.21
Oct 29 2015,1.01
Oct 28 2015,0.870938
Oct 27 2015,0.708890
Oct 26 2015,0.619743
Oct 25 2015,0.563207
Oct 24 2015,0.539681
Oct 23 2015,0.566370
Oct 22 2015,0.444988
Oct 21 2015,0.431589
Oct 20 2015,0.489629
Oct 19 2015,0.517621
Oct 18 2015,0.547913
Oct 17 2015,0.534117
Oct 16 2015,0.562593
Oct 15 2015,0.523278
Oct 14 2015,0.612240
Oct 13 2015,0.627943
Oct 12 2015,0.634515
Oct 11 2015,0.627461
Oct 10 2015,0.641187
Oct 09 2015,0.655084
Oct 08 2015,0.609501
Oct 07 2015,0.650515
Oct 06 2015,0.622218
Oct 05 2015,0.666784
Oct 04 2015,0.686343
Oct 03 2015,0.678783
Oct 02 2015,0.683732
Oct 01 2015,0.734307
Sep 30 2015,0.661192
Sep 29 2015,0.579414
Sep 28 2015,0.723715
Sep 27 2015,0.791277
Sep 26 2015,0.737630
Sep 25 2015,0.820031
Sep 24 2015,0.896796
Sep 23 2015,0.903560
Sep 22 2015,0.919337
Sep 21 2015,0.941496
Sep 20 2015,0.881191
Sep 19 2015,0.849603
Sep 18 2015,0.874574
Sep 17 2015,0.906865
Sep 16 2015,0.941977
Sep 15 2015,0.875189
Sep 14 2015,0.940566
Sep 13 2015,1.04
Sep 12 2015,0.987228
Sep 11 2015,1.16
Sep 10 2015,1.21
Sep 09 2015,1.24
Sep 08 2015,1.25
Sep 07 2015,1.30
Sep 06 2015,1.34
Sep 05 2015,1.28
Sep 04 2015,1.26
Sep 03 2015,1.30
Sep 02 2015,1.35
Sep 01 2015,1.35
Aug 31 2015,1.32
Aug 30 2015,1.18
Aug 29 2015,1.19
Aug 28 2015,1.15
Aug 27 2015,1.17
Aug 26 2015,1.13
Aug 25 2015,1.23
Aug 24 2015,1.35
Aug 23 2015,1.38
Aug 22 2015,1.40
Aug 21 2015,1.48
Aug 20 2015,1.25
Aug 19 2015,1.17
Aug 18 2015,1.22
Aug 17 2015,1.58
Aug 16 2015,1.68
Aug 15 2015,1.80
Aug 14 2015,1.81
Aug 13 2015,1.22
Aug 12 2015,1.06
Aug 11 2015,0.708087
Aug 10 2015,0.713989
Aug 09 2015,0.706136
Aug 08 2015,2.79
Aug 07 2015,2.83
