"ItemLabels","Jan 2016","Feb 2016","Mar 2016","Apr 2016","May 2016","Jun 2016","Jul 2016","Aug 2016","Sep 2016","Oct 2016","Nov 2016","Dec 2016","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020"
"Bus journey within  city , per  drop constant  rou","63.75","62.49999999999995","69.16666666666666","85.58","85.58","85.58","85.58","101.75","101.963675","118.582278659596","118.782278659596","158.582278659596","143.636363636363","151.818181818181","157.5","160.0","155.714285714285","154.545454545455","157.142857142857","150.0","152.222222222222","150.44","158.33","180.571428571429","185.0","174.615384615385","155.0","160.556487","158.45","160.0","159.0","161.818181818182","160.0","182.857142857142","180.0","169.166666666666","167.5","194.166666666666","180.34111197025086","186.0","180.7394851631","182.0","181.0","185.0","183.0","190.0","187.0","200.0","205.0","203.0","195.555555555555","223.0","227.0","245.0","284.2","320.1"
"Bus journey intercity, state route, charg. per per","770.833333333333","942.613636363635","942.613636363635","942.613636363635","951.587301587299","943.333333333333","918.75","1000.5","1150.25","1150.25","1150.25","1550.25","980.0","1055.0","1093.75","1100.0","1157.142857142857","1245.2380952380952","1275.0","1255.57","1200.0","1200.0","1213.33","1500.0","1693.75","1635.0","1550.0","1600.225413","1560.5","1580.0","1600.0","1650.36842105263","1655.0","1661.11111111111","1665.0","1700.0","1575.0","1584.21052631579","1505.88235294118","1510.0","1503.35332171371","1550.0","1570.0","1560.0","1564.0","1566.0","1569.0","1588.0","1600.0","1600.0","1653.84615384615","1741.0","1750.0","1789.0","1950.0","2200.47"
"Air fare charg.for specified routes single journey","19625.0","22500.0","22500.0","22500.0","25000.0","25000.0","20000.0","22500.0","22547.25","27045.0","30000.0","30000.0","30000.0","30000.0","30000.0","30000.0","35000.0","35000.0","35000.0","35000.0","35000.0","35000.0","35000.0","25000.0","30000.0","25000.0","24500.0","25000.0","26500.6666666667","26500.0","26500.0","23500.0","23500.0","25000.0","25000.0","25000.0","24000.91","25000.0","25000.0","25200.0","24995.7395887597","25000.0","25000.0","25200.0","25250.0","25300.0","25340.0","25700.0","25700.0","25765.0","25765.0","25765.0","25765.0","25765.0","35765.0","38765.0"
"Journey by motorcycle (okada) per drop","57.19780219780215","70.85227272727269","59.571428571428555","77.5480769230769","71.875","62.77777777777775","65.2083333333333","82.7777777777777","82.95161111111103","72.605078427382","73.18181818181816","73.18181818181816","62.38095238095238","61.42857142857143","70.0","73.8095238095238","74.9444444444444","74.0","79.3333333333333","80.0","76.6666666666667","71.4444444444444","68.75","80.7647058823529","92.22222222222223","70.52631578947368","68.125","70.7845124","73.0","70.0","75.0","79.5","80.0","76.19047619047619","80.0","68.0","63.529411764705884","69.44444444444444","69.47368421052632","70.0","68.5","69.1","70.0","75.0","73.0","75.0","79.0","80.0","82.0","85.0","85.0","90.0","96.0","100.0","140.0","159.81"
"Water transport : water way passenger  transportat","400.11","400.95023100000003","401.7922264851","402.63599016071873","403.4815257400562","404.3288369441103","405.177927501693","406.0288011494465","406.88146163186036","481.369236969468","481.369236969468","501.369236969468","455.85","455.89","453.76","456.8","450.11","455.75","455.0","445.0","436.54","435.5","449.95214650228","400.0","450.0","450.0","425.25","450.451247","430.55","440.0","440.0","450.0","450.0","450.0","455.0","455.0","430.25","448.375","439.2190156971804","445.0","445.657182697572","450.0","450.0","455.0","458.0","459.0","460.0","473.0","476.0","480.0","480.0","494.0","500.0","500.0","562.1","582.43"
