"ItemLabels","Jan 2016","Feb 2016","Mar 2016","Apr 2016","May 2016","Jun 2016","Jul 2016","Aug 2016","Sep 2016","Oct 2016","Nov 2016","Dec 2016","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020"
"Bus journey within  city , per  drop constant  rou","127.5","133.33333333333331","131.666666666667","133.766666666667","131.896666666666","131.666666666667","135.666666666667","137.666666666667","135.25","130.25","138.25","160.25","151.428571428571","127.428571428571","150.0","150.0","150.0","150.0","162.5","150.0","152.5","150.0","141.25","150.0","175.0","170.0","155.0","150.0","152.5","152.0","155.0","165.0","165.5","200.0","190.0","180.0","176.666666666667","165.0","200.0","195.0","193.622455843408","195.0","196.0","198.0","196.0","195.0","197.0","200.0","220.0","230.0","225.0","245.0","248.0","253.0","260.5","288.67"
"Bus journey intercity, state route, charg. per per","1000.0","999.9999999999965","999.9999999999965","999.9999999999965","1275.0","999.9999999999965","1016.666666666665","999.9999999999965","999.9999999999965","1248.6961334616349","999.9999999999965","1412.5","1157.14285714286","1011.11111111111","997.5","1071.42857142857","1055.55555555556","1150.0","1170.0","1066.66666666666","1100.0","1000.0","933.3333333333334","1082.57142857142","1122.72727272727","1216.66666666667","1100.0","1150.0","1125.0","1150.0","1200.0","1320.0","1300.0","1233.33333333333","1300.0","1055.5555555555557","1003.63636363636","920.0","1000.33333333333","1000.5","980.0","990.0","997.0","998.0","997.0","1000.0","998.0","1000.0","1000.0","1030.0","1050.5","1200.0","1220.0","1254.0","1283.6","1300.42"
"Air fare charg.for specified routes single journey","28897.23","28957.914183","29018.7258027843","29079.665126970147","29140.732423736783","29201.92796182663","29263.252010546465","29324.704839768612","29386.286719932126","25642.2338263301","25400.0","29500.21","29500.21","29500.21","30800.34","30800.34","30675.22","31100.0","31100.0","32000.0","32000.0","32000.0","31400.0","34093.278298942","34093.278298942","34093.278298942","30000.0","32000.0","31000.0","31500.0","31500.0","32500.0","32600.0","32500.0","32550.0","32200.0","31950.285","32033.364999999998","32000.0","32040.0","32005.892787580833","32100.0","32145.0","32100.0","32150.0","32190.0","32200.0","32300.0","32350.0","32400.0","32400.0","32400.0","32400.0","32400.0","37400.0","39400.0"
"Journey by motorcycle (okada) per drop","125.0","120.0","137.5","127.5","120.0","120.0","120.0","120.0","120.252","120.0","124.166666666667","183.333333333333","150.0","150.0","185.714285714285","186.0","174.545454545455","170.0","178.571428571428","161.428571428571","162.5","160.4","156.25","190.0","193.75","196.25","157.14285714285714","150.0","153.57142857142856","150.0","150.0","155.0","155.0","200.0","200.0","180.0","175.25","167.142857142857","160.0","160.0","171.42857142857142","170.0","175.0","173.0","176.0","179.0","180.0","185.0","190.0","200.0","195.0","210.0","217.0","220.0","245.7","294.26"
"Water transport : water way passenger  transportat","2008.3333333333298","1891.6666666666652","1845.0","2005.0","1832.142857142855","1616.6666666666652","1775.0","1780.0","1783.738","1965.25573329469","2265.75573329469","2565.25573329469","2228.57142857143","1933.3333333333333","2128.5714285714284","2133.33333333333","2175.0","2189.0","2244.44444444444","2177.77777777778","2187.5","2000.0","2150.0","1822.2222222222222","1962.5","1840.0","1916.6666666666667","1950.0","1933.3333333333335","1950.0","2000.0","2133.33333333333","2150.0","2125.0","2150.0","2255.0","1950.315","1925.5","1900.0","1900.0","1816.66666666667","1800.0","1800.0","1830.0","1820.0","1850.0","1840.0","1847.0","1850.0","1870.0","1822.22222222222","1900.0","1920.0","1943.0","1970.0","1980.6"
