"ItemLabels","Jan 2016","Feb 2016","Mar 2016","Apr 2016","May 2016","Jun 2016","Jul 2016","Aug 2016","Sep 2016","Oct 2016","Nov 2016","Dec 2016","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020"
"Bus journey within  city , per  drop constant  rou","50.0","50.89","50.87","50.85","50.25","52.25","55.25","57.75","58.32","59.32","60.32","75.24","65.0","60.0","60.0","62.5","75.0","84.0","97.32","95.0","89.45","89.22","100.0","150.0","170.0","150.0","140.0","145.856416","144.464104","150.12","148.0","153.333333333333","155.0","200.0","195.0","150.0","145.2","150.0","148.382623297461","150.0","146.382623297461","148.0","150.0","154.0","155.0","158.0","156.0","160.0","160.0","170.0","170.0","183.0","186.0","194.0","245.0","283.19"
"Bus journey intercity, state route, charg. per per","1100.0","1250.0","1150.0","1150.0","1150.0","1150.0","1150.0","1175.0","1151.1564071969715","1199.47840538141","1199.97840538141","1450.0","1233.33333333333","1125.0","1000.0","1100.0","1100.0","1100.0","1025.0","1012.54","1055.0","1009.0","1000.0","1000.0","1150.0","950.0","1000.0","1050.214587","1166.6666666666667","1170.0","1200.0","1240.0","1235.0","1150.0","1250.0","1050.0","1005.25","1050.0","1034.866257310688","1050.0","1054.86625731069","1055.0","1070.0","1100.0","1100.0","1200.0","1230.0","1287.0","1290.0","1286.0","1275.0","1320.0","1345.0","1349.0","1550.0","1760.55"
"Air fare charg.for specified routes single journey","25000.0","25052.5","25105.11025","25157.830981525","25210.6624265862","25263.604817682033","25316.658387799165","25369.823370413542","25361.1889464101","25361.1889464101","25361.1889464101","26584.03","26584.93","26584.93","26560.12","26570.0","27000.0","28000.0","28000.45","28500.0","28550.0","29000.0","30000.6458490115","30000.0","30000.98","30000.0","30000.0","30500.112478","30125.273119499998","30200.0","30500.0","30500.0","30600.0","30500.0","30600.0","30600.0","29000.01","30000.0","29859.34496937357","29900.0","29607.0959917825","30000.0","30100.0","30150.0","30200.0","30250.0","30255.0","30500.0","31000.0","32000.0","31200.58446219","31200.0","31200.0","31200.0","37200.0","37900.0"
"Journey by motorcycle (okada) per drop","40.0","40.084","50.0","50.105","50.2102205","50.31566196305","50.4213248531724","50.0","50.4213248531724","50.4213248531724","50.4213248531724","81.97102454799959","75.55","75.55","70.0","70.34","100.0","100.0","99.65","98.78","78.25","76.96","83.59234472358432","100.0","120.0","115.0","105.0","110.121547","112.53038675","115.2","120.0","150.0","140.0","140.0","145.0","150.0","144.02","145.5","146.48472935060948","145.0","145.5","148.0","150.0","155.0","160.0","158.0","160.0","179.0","180.0","184.0","175.49543960181285","200.0","224.0","225.0","264.0","291.34"
"Water transport : water way passenger  transportat","250.12","255.75","269.854468","280.76235","257.02874999999995","308.22090783000004","310.465","320.54","325.22","331.369236969468","345.55","380.45","340.55","340.5","350.43","355.0","340.22","350.0","347.66","350.0","341.2","340.0","345.5147743305302","320.0","350.0","350.0","300.0","320.215485","310.5387125","300.0","300.0","328.8560747561947","330.0","300.0","320.0","320.0","309.178","300.0","309.61828841882334","305.0","300.924367477114","320.0","300.0","300.0","320.0","350.0","360.0","360.0","355.0","328.0","350.4909427467467","380.0","388.0","390.0","400.0","400.0"
