"ItemLabels","Jan 2016","Feb 2016","Mar 2016","Apr 2016","May 2016","Jun 2016","Jul 2016","Aug 2016","Sep 2016","Oct 2016","Nov 2016","Dec 2016","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020"
"Bus journey within  city , per  drop constant  rou","102.5","102.5","102.25","102.05","103.5","105.66","105.86","105.76","105.786","105.45","105.25","150.25","120.75","175.0","176.0","200.0","180.55","183.333333333333","200.0","175.0","180.0","180.0","185.32158111046277","198.888888888889","200.0","185.0","180.0","190.0","198.75","200.0","200.0","230.0","240.0","244.0","245.0","230.0","194.0","184.0","180.0","182.0","175.0","179.0","180.0","185.0","183.0","185.0","187.0","190.0","194.0","195.0","185.0","199.0","200.0","230.0","238.45","250.97"
"Bus journey intercity, state route, charg. per per","512.5","637.5","512.5","656.6666666666665","637.5","633.333333333333","631.25","614.583333333333","823.138767071369","725.503906209656","725.503906209656","833.333333333333","700.0","750.0","1000.0","1200.0","1215.0","1137.5","1150.0","1128.57142857142","1180.0","1142.85714285714","1164.436156694911","1725.0","1816.66666666666","1585.71428571428","1500.0","1600.0","1625.595238095235","1650.0","1600.0","1614.28571428571","1620.0","1514.28571428571","1300.0","1250.0","1114.28571428571","1250.0","1254.2","1250.0","1254.85714285714","1252.0","1255.0","1258.0","1259.0","1260.0","1264.0","1275.0","1280.0","1325.0","1350.0","1420.0","1425.0","1440.0","1469.2","1620.41"
"Air fare charg.for specified routes single journey","20800.0","20843.68","20887.451728","22500.0","23000.0","23048.3","23096.701429999997","23145.204503003","2548.87","2548.87","26500.0","27500.0","27500.0","27000.0","28580.45","28580.45","33000.0","33038.5714285714","33000.0","32500.0","32500.0","32500.0","32000.0","32000.0","33000.0","33000.0","30000.0","31000.0","31750.0","31800.0","32000.0","32000.0","32100.0","32000.0","33000.0","33000.0","32000.0","32000.0","32000.0","32045.0","32000.0","32000.0","32100.0","32150.0","32200.0","32250.0","32270.0","32300.0","32500.0","32600.0","32600.0","32600.0","32600.0","32600.0","37600.0","38600.0"
"Journey by motorcycle (okada) per drop","73.75","68.3333333333333","69.16666666666666","93.333333333333","92.5","86.6666666666666","74.16666666666666","77.91666666666666","107.03071252101799","107.03071252101799","107.03071252101799","120.54","112.857142857142","116.666666666666","128.571428571428","130.0","125.75","130.55","135.71428571428572","125.714285714285","125.428571428571","120.0","127.51026933110457","187.0","191.666666666667","154.285714285714","150.0","160.0","163.98809523809524","164.0","160.0","172.571428571429","170.0","188.571428571428","190.0","174.857142857143","165.714285714286","160.0","175.714285714286","176.0","188.571428571428","180.0","185.0","182.0","180.0","180.0","183.0","185.0","186.0","190.0","186.666666666667","200.0","208.0","214.0","220.0","273.1"
"Water transport : water way passenger  transportat","370.25","371.02752499999997","371.80668280249995","372.5874768363852","373.3699105377416","374.1539873498708","374.93971072330555","375.7270841158245","335.9420007088875","375.068135411124","375.85577849548736","406.645075630328","350.0","350.0","365.34","366.0","350.3","350.5","350.0","340.55","341.02","340.0","348.23614678263897","390.236146782639","400.0","400.0","395.32","400.0","398.83","400.0","400.0","420.0","415.0","400.0","400.0","400.0","389.75","401.7181818181818","395.68884412330397","395.0","395.0","392.0","396.0","395.0","194.0","195.0","196.0","199.0","200.0","200.0","200.5","250.0","255.0","258.0","267.6","300.0"
