"ItemLabels","Jan 2016","Feb 2016","Mar 2016","Apr 2016","May 2016","Jun 2016","Jul 2016","Aug 2016","Sep 2016","Oct 2016","Nov 2016","Dec 2016","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020"
"Bus journey within  city , per  drop constant  rou","50.0","50.0","50.0","71.25","66.6666666666666","66.6666666666666","66.6666666666666","66.6666666666666","66.6666666666666","101.55172100981","111.55172100981","147.5","127.5","132.5","125.89","130.0","120.98","125.49000000000001","130.0","150.0","149.5","136.666666666667","139.5","212.0","220.0","187.5","200.0","205.33","200.665","200.9","210.0","220.0","225.0","210.0","220.0","155.0","154.285714285714","175.0","154.0","155.0","167.5","165.0","168.0","166.0","169.0","170.0","172.0","175.0","178.0","180.0","183.333333333333","194.0","192.0","196.0","200.9","248.32"
"Bus journey intercity, state route, charg. per per","2000.0","2000.0","2000.0","2000.0","1875.0","1875.0","1875.0","1368.18181818181","1571.42857142857","1571.42857142857","2000.0","2200.0","1650.0","1881.81818181818","2150.57","2175.89","2244.44444444444","2210.1672222222196","2245.83333333333","2240.0","2235.71428571429","2220.0","2410.0","2803.84615384615","2871.42857142857","2569.23076923077","1943.75","2100.0","2000.875","2000.0","2000.0","2100.0","2050.0","2400.0","2350.0","2228.57142857142","1937.5","1957.142857142857","1922.5","1930.0","2050.0","2050.0","2100.0","2070.0","2050.0","2065.0","2060.0","2100.0","2140.0","2140.0","2125.0","2200.0","2213.0","2217.0","2267.2","2369.22"
"Air fare charg.for specified routes single journey","20000.0","20042.0","20084.0882","20126.26478522","20168.52994126896","20210.883854145624","20253.32671023933","20295.858696330833","20338.479999593128","28770.6805915961","28810.0990208385","28840.6002287822","28849.87822","28849.87822","29008.13","30000.0","30000.0","30000.0","30000.0","30800.0","30800.0","30850.0","30176.590477959457","39758.1050151771","40000.0","39500.0","36500.0","36000.0","36250.0","36300.0","36500.0","36500.0","36550.0","35000.0","35000.0","35000.0","33200.25","33330.7884615385","33000.0","33000.0","33000.0","33200.0","32300.0","32200.0","32240.0","32250.0","32260.0","32300.0","32360.0","32300.0","32300.0","32300.0","32300.0","32300.0","35300.0","39300.0"
"Journey by motorcycle (okada) per drop","70.0","78.3333333333333","103.75","70.0","78.125","78.8888888888888","72.0833333333333","95.0","85.4166666666665","117.554797159976","119.554797159976","120.554797159976","116.363636363636","110.0","82.22222222222223","95.0","83.0","85.0","90.0","96.66666666666667","96.666666666667","85.5","106.66666666666667","118.57142857142857","120.75","101.42857142857143","76.11111111111111","77.5","80.8055555555556","85.0","80.0","93.07692307692308","95.0","70.0","80.0","99.16666666666667","96.875","111.66666666666667","102.5","105.0","98.0","95.0","96.0","98.0","99.0","99.0","100.0","100.0","104.0","105.0","116.66666666666667","200.0","200.0","215.0","246.2","275.9"
"Water transport : water way passenger  transportat","300.0","300.0","300.0","500.0","425.0","350.0","350.0","350.0","425.0","392.3860164624165","450.0","600.0","500.0","485.0","500.0","520.0","525.76","500.0","525.0","500.0","510.0","485.0","450.0","400.0","450.0","385.0","355.0","370.0","362.5","360.0","360.0","375.0","370.0","350.0","350.0","475.0","425.0","466.666666666667","483.333333333333","485.0","475.0","476.0","475.0","477.0","473.0","475.0","477.0","480.0","480.0","483.0","450.0","520.0","518.0","522.0","534.1","600.0"
